State Pcode,State Name,LGA Pcode,LGA Name,Ward Name,School Name,School Level,School Type,School Status
NG008,Borno,NG008011,Gwoza,,Izge B. Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Jaje Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Jarmai Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Jibril Amin Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Jibrilli Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Jimini Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kamburwa Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Khushe-Kushe Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kirawa A. Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kirawa B. Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kirawa C. Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kirawa Nomadic Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kirawa Sabongari Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kiva I Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kughum Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kurana Bassa Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kusarha Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kwamda Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Kwatara Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Ledede Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Luvuwa Primary School,Pre-Primary and Primary,,Open
NG008,Borno,NG008011,Gwoza,,Madube Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Ndaba Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Ndaba Kura Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Ngabura Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Ngoshe A. Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Ngoshe Aiga Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Ngoshe Lahupara Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Ngoshe Sama Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Patawe Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Pirthang Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Sabon Gari Kunde Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Sagha Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Shiyadawe Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Subdawala Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Takaskala Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Timta Kadu Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Uvaha Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Vallangade Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Valle Primary Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Wala A. Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Wala B. Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Warabe Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Wizha Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Yamtake Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Zambala Nomadic Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Zamga Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008011,Gwoza,,Agapalawa Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Barawa Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Bokko Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Chikide Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Gadamayo Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Gavva Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Guduf Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Hambagda Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Jibril Amin Junior Secondary School,Junior Secondary,,Closed
NG008,Borno,NG008011,Gwoza,,Government Secondary School Sakwa,Senior Secondary,,Open
NG008,Borno,NG008011,Gwoza,,Government Secondary School Marama,Senior Secondary,,Open
NG008,Borno,NG008011,Gwoza,,Government Girls Secondary School Shaffa,Senior Secondary,,Open
NG008,Borno,NG008011,Gwoza,,Vocational Training Centre,Science and Vocational,,Open
NG008,Borno,NG008013,Jere,Mashamari Ward                                    ,Taleent Global Model Private School ,Private Education             ,,
NG008,Borno,NG008013,Jere,,Alau Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008013,Jere,,Alidawari Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008013,Jere,,Amaramati Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008013,Jere,,Asanti Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008013,Jere,,Askafura Nomadic Primary School,Pre-Primary and Primary,,Closed
NG008,Borno,NG008013,Jere,,Askafura Primary Primary School,Pre-Primary and Primary,,Closed
